event_id,delivery_time,generated_time,host_id,event_type,event_score,is_synthetic_flood,belief_before,belief_after,belief_delta,entropy_before,entropy_after,entropy_delta
event_000330,28,28,host_025,endpoint_alert,0.732567047777631,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_000331,28,28,host_027,endpoint_alert,0.9239966332349909,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000332,28,28,host_028,endpoint_alert,0.9420346856945994,False,0.20182504209417895,0.6173337135178287,0.4155086714236498,0.7255631966088723,0.9599033905296045,0.23434019392073224
event_000333,28,28,host_029,auth_alert,0.7879480851102921,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000335,28,28,host_038,auth_alert,0.7972835492674422,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000337,28,28,host_040,network_alert,0.12937228334637849,False,0.7752557821177533,0.9275988529543479,0.1523430708365946,0.7687361736007178,0.3748210395279113,-0.3939151340728065
event_000339,28,28,host_044,auth_alert,0.7438759524251171,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
noise_event_000333,28,28,host_045,endpoint_alert,0.34172647558680375,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000341,28,28,host_046,auth_alert,0.6768034340594573,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_000342,29,29,host_002,network_alert,0.8906075414144065,False,0.9524895573551,0.999,0.04651044264490001,0.27572585701475005,0.011407757737461145,-0.2643180992772889
event_000343,29,29,host_008,network_alert,0.635849771003069,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000344,29,29,host_011,endpoint_alert,0.6129881761527388,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000345,29,29,host_014,network_alert,0.6371956464816466,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000346,29,29,host_017,auth_alert,0.40608538244502634,False,0.21226923131556377,0.3937905769268204,0.18152134561125663,0.7457979611467975,0.9672022239883326,0.22140426284153503
event_000347,29,29,host_018,endpoint_alert,0.9341764587253203,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
noise_event_000000,29,29,host_018,auth_alert,0.148503193004862,False,0.999,0.999,0.0,0.011407757737461145,0.011407757737461145,0.0
event_000348,29,29,host_019,network_alert,0.7618689666288827,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
noise_event_000021,29,29,host_021,auth_alert,0.366787971906229,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000350,29,29,host_022,auth_alert,0.7337333783487271,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
noise_event_000314,29,29,host_024,network_alert,0.19471374331831787,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_000352,29,29,host_029,endpoint_alert,0.6645918380543986,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
noise_event_000291,29,29,host_029,auth_alert,0.30922276922051334,False,0.999,0.999,0.0,0.011407757737461145,0.011407757737461145,0.0
event_000353,29,29,host_031,endpoint_alert,0.9532476093627251,False,0.96160561349,0.999,0.037394386510000044,0.23488144980763456,0.011407757737461145,-0.22347369207017342
event_000354,29,29,host_032,endpoint_alert,0.8739954107733556,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_000355,29,29,host_036,endpoint_alert,0.6982517276965212,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_000356,29,29,host_038,network_alert,0.9399968610515981,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000357,29,29,host_039,endpoint_alert,0.8233012903681564,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_000358,29,29,host_041,auth_alert,0.6395775676450912,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
noise_event_000141,29,29,host_041,auth_alert,0.3587103126743529,False,0.999,0.999,0.0,0.011407757737461145,0.011407757737461145,0.0
event_000359,29,29,host_045,network_alert,0.6333485654531892,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000360,29,29,host_046,network_alert,0.9600473571170183,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
noise_event_000229,29,29,host_046,endpoint_alert,0.327071216360994,False,0.999,0.999,0.0,0.011407757737461145,0.011407757737461145,0.0
noise_event_000249,29,29,host_048,endpoint_alert,0.21773338081984736,False,0.3222406441051163,0.5566739893100782,0.23443334520496184,0.9068014524000966,0.9907123495402528,0.0839108971401562
event_000364,30,30,host_002,endpoint_alert,0.6357280568241556,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000365,30,30,host_006,auth_alert,0.44733766568253763,False,0.34811376384554704,0.5399481802661814,0.19183441642063437,0.9323721959502638,0.9953904182504925,0.06301822230022869
event_000366,30,30,host_007,endpoint_alert,0.6230396820319739,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_000367,30,30,host_008,endpoint_alert,0.7466500907560216,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000368,30,30,host_011,endpoint_alert,0.7312456894044069,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000369,30,30,host_014,endpoint_alert,0.9671569976399069,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000370,30,30,host_018,endpoint_alert,0.8653609949900635,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000371,30,30,host_021,endpoint_alert,0.6480942410071049,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000372,30,30,host_027,network_alert,0.9201329005520136,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_000373,30,30,host_029,endpoint_alert,0.6821823377230696,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
noise_event_000372,30,30,host_030,auth_alert,0.2669790031865818,False,0.37344883265562595,0.5201935834522714,0.14674475079664545,0.9532834364261611,0.9988230732136856,0.045539636787524485
noise_event_000405,30,30,host_030,endpoint_alert,0.33516065501792214,False,0.5201935834522714,0.7839837472067519,0.2637901637544805,0.9988230732136856,0.7528262925912743,-0.24599678062241126
event_000376,30,30,host_036,endpoint_alert,0.9693866673097365,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000377,30,30,host_038,endpoint_alert,0.7136675547832785,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000378,30,30,host_039,network_alert,0.6164065855216161,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000379,30,30,host_040,network_alert,0.3346621271447376,False,0.9101346357805563,0.999,0.08886536421944369,0.4360202606534312,0.011407757737461145,-0.42461250291597
event_000380,30,30,host_044,endpoint_alert,0.7982514013906192,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
noise_event_000237,30,30,host_044,auth_alert,0.3064264943495506,False,0.999,0.999,0.0,0.011407757737461145,0.011407757737461145,0.0
event_000381,30,30,host_045,endpoint_alert,0.9412856305904159,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000382,30,30,host_047,endpoint_alert,0.6686683543913876,False,0.970813751,0.999,0.028186248999999997,0.19029437640122285,0.011407757737461145,-0.1788866186637617
event_000383,30,30,host_048,endpoint_alert,0.6663241100181795,False,0.5516072494169774,0.8981882769215223,0.3465810275045449,0.9923016140270455,0.474712451941957,-0.5175891620850885
event_000384,31,31,host_002,auth_alert,0.7532439615135308,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000385,31,31,host_004,network_alert,0.6794046508441534,False,0.970813751,0.999,0.028186248999999997,0.19029437640122285,0.011407757737461145,-0.1788866186637617
event_000386,31,31,host_007,endpoint_alert,0.7431594057192478,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
noise_event_000304,31,31,host_010,auth_alert,0.4376034215527089,False,0.05,0.23940085538817724,0.18940085538817725,0.28639695711595625,0.7940425023923603,0.507645545276404
event_000387,31,31,host_013,endpoint_alert,0.6262731791027594,False,0.970813751,0.999,0.028186248999999997,0.19029437640122285,0.011407757737461145,-0.1788866186637617
event_000389,31,31,host_017,network_alert,0.6342120792444366,False,0.38694914444597667,0.6655021642570857,0.2785530198111091,0.9628024751462583,0.9194559371440028,-0.04334653800225552
event_000390,31,31,host_018,auth_alert,0.6213897489331566,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000392,31,31,host_022,endpoint_alert,0.9758549370099628,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_000393,31,31,host_025,endpoint_alert,0.9368072330945489,False,0.970813751,0.999,0.028186248999999997,0.19029437640122285,0.011407757737461145,-0.1788866186637617
