time,host_id,belief_compromised,belief_entropy,true_state,true_compromised,belief_error
5,host_048,0.05,0.28639695711595625,benign,0,0.05
5,host_049,0.4616742666556424,0.9957576005824214,compromised,1,0.5383257333443576
6,host_000,0.25802174183894167,0.8237464571378712,benign,0,0.25802174183894167
6,host_001,0.05,0.28639695711595625,suspicious,0,0.05
6,host_002,0.20162847390849273,0.7251731109278203,benign,0,0.20162847390849273
6,host_003,0.05,0.28639695711595625,benign,0,0.05
6,host_004,0.999,0.011407757737461145,compromised,1,0.0010000000000000009
6,host_005,0.05,0.28639695711595625,benign,0,0.05
6,host_006,0.05,0.28639695711595625,benign,0,0.05
6,host_007,0.05,0.28639695711595625,benign,0,0.05
6,host_008,0.05,0.28639695711595625,benign,0,0.05
6,host_009,0.05,0.28639695711595625,benign,0,0.05
6,host_010,0.05,0.28639695711595625,benign,0,0.05
6,host_011,0.05,0.28639695711595625,suspicious,0,0.05
6,host_012,0.05,0.28639695711595625,benign,0,0.05
6,host_013,0.05,0.28639695711595625,suspicious,0,0.05
6,host_014,0.2626128374055817,0.8306636395435252,benign,0,0.2626128374055817
6,host_015,0.05,0.28639695711595625,benign,0,0.05
6,host_016,0.05,0.28639695711595625,benign,0,0.05
6,host_017,0.05,0.28639695711595625,benign,0,0.05
6,host_018,0.05,0.28639695711595625,benign,0,0.05
6,host_019,0.34208910063560444,0.9268038151375855,compromised,1,0.6579108993643956
6,host_020,0.05,0.28639695711595625,benign,0,0.05
6,host_021,0.6182229805298314,0.9592874130585531,compromised,1,0.3817770194701686
6,host_022,0.05,0.28639695711595625,benign,0,0.05
6,host_023,0.05,0.28639695711595625,benign,0,0.05
6,host_024,0.3503044703230847,0.9343396792950049,benign,0,0.3503044703230847
6,host_025,0.05,0.28639695711595625,compromised,1,0.95
6,host_026,0.05,0.28639695711595625,benign,0,0.05
6,host_027,0.4903243690646083,0.999729859168832,compromised,1,0.5096756309353917
6,host_028,0.05,0.28639695711595625,benign,0,0.05
6,host_029,0.3020205330322509,0.8837467778832058,benign,0,0.3020205330322509
6,host_030,0.05,0.28639695711595625,benign,0,0.05
6,host_031,0.999,0.011407757737461145,compromised,1,0.0010000000000000009
6,host_032,0.20440496333972408,0.7306510174996994,benign,0,0.20440496333972408
6,host_033,0.05,0.28639695711595625,benign,0,0.05
6,host_034,0.05,0.28639695711595625,benign,0,0.05
6,host_035,0.26358398209379935,0.8321066344502113,benign,0,0.26358398209379935
6,host_036,0.999,0.011407757737461145,compromised,1,0.0010000000000000009
6,host_037,0.05,0.28639695711595625,benign,0,0.05
6,host_038,0.7593194623435259,0.7961701593075015,compromised,1,0.24068053765647413
6,host_039,0.2788384081695903,0.8538632282653649,benign,0,0.2788384081695903
6,host_040,0.05,0.28639695711595625,benign,0,0.05
6,host_041,0.05,0.28639695711595625,benign,0,0.05
6,host_042,0.05,0.28639695711595625,benign,0,0.05
6,host_043,0.05,0.28639695711595625,benign,0,0.05
6,host_044,0.05,0.28639695711595625,benign,0,0.05
6,host_045,0.3506883954117402,0.9346813487202572,benign,0,0.3506883954117402
6,host_046,0.05,0.28639695711595625,benign,0,0.05
6,host_047,0.05,0.28639695711595625,compromised,1,0.95
6,host_048,0.05,0.28639695711595625,benign,0,0.05
6,host_049,0.7613504783548467,0.7927872591919136,compromised,1,0.2386495216451533
7,host_000,0.25594152442055224,0.8205601130433968,benign,0,0.25594152442055224
7,host_001,0.05,0.28639695711595625,suspicious,0,0.05
7,host_002,0.2001121891694078,0.7221524164892865,benign,0,0.2001121891694078
7,host_003,0.05,0.28639695711595625,benign,0,0.05
7,host_004,0.999,0.011407757737461145,compromised,1,0.0010000000000000009
7,host_005,0.05,0.28639695711595625,benign,0,0.05
7,host_006,0.05,0.28639695711595625,benign,0,0.05
7,host_007,0.05,0.28639695711595625,benign,0,0.05
7,host_008,0.05,0.28639695711595625,benign,0,0.05
7,host_009,0.05,0.28639695711595625,benign,0,0.05
7,host_010,0.05,0.28639695711595625,benign,0,0.05
7,host_011,0.05,0.28639695711595625,compromised,1,0.95
7,host_012,0.05,0.28639695711595625,benign,0,0.05
7,host_013,0.05,0.28639695711595625,suspicious,0,0.05
7,host_014,0.26048670903152593,0.8274799352890458,benign,0,0.26048670903152593
7,host_015,0.05,0.28639695711595625,benign,0,0.05
7,host_016,0.05,0.28639695711595625,benign,0,0.05
7,host_017,0.05,0.28639695711595625,benign,0,0.05
7,host_018,0.05,0.28639695711595625,benign,0,0.05
7,host_019,0.3391682096292484,0.9240205137941964,compromised,1,0.6608317903707517
7,host_020,0.05,0.28639695711595625,benign,0,0.05
7,host_021,0.6125407507245331,0.9631403236397071,compromised,1,0.38745924927546693
7,host_022,0.05,0.28639695711595625,benign,0,0.05
7,host_023,0.05,0.28639695711595625,benign,0,0.05
7,host_024,0.34730142561985383,0.931634881638292,benign,0,0.34730142561985383
7,host_025,0.3639938425798476,0.9459485186837592,compromised,1,0.6360061574201523
7,host_026,0.05,0.28639695711595625,benign,0,0.05
7,host_027,0.7333567821175925,0.8366065180157432,compromised,1,0.2666432178824075
7,host_028,0.05,0.28639695711595625,benign,0,0.05
7,host_029,0.2995003277019284,0.8806792457062311,benign,0,0.2995003277019284
7,host_030,0.05,0.28639695711595625,benign,0,0.05
7,host_031,0.999,0.011407757737461145,compromised,1,0.0010000000000000009
7,host_032,0.20286091370632683,0.7276131525928515,benign,0,0.20286091370632683
7,host_033,0.05,0.28639695711595625,benign,0,0.05
7,host_034,0.05,0.28639695711595625,benign,0,0.05
7,host_035,0.26144814227286134,0.8289237858600644,benign,0,0.26144814227286134
7,host_036,0.999,0.011407757737461145,compromised,1,0.0010000000000000009
7,host_037,0.05,0.28639695711595625,benign,0,0.05
7,host_038,0.999,0.011407757737461145,compromised,1,0.0010000000000000009
7,host_039,0.2765500240878944,0.8507072809973564,benign,0,0.2765500240878944
7,host_040,0.05,0.28639695711595625,benign,0,0.05
7,host_041,0.05,0.28639695711595625,benign,0,0.05
7,host_042,0.05,0.28639695711595625,benign,0,0.05
7,host_043,0.05,0.28639695711595625,benign,0,0.05
7,host_044,0.05,0.28639695711595625,benign,0,0.05
7,host_045,0.34768151145762277,0.9319803869847181,benign,0,0.34768151145762277
7,host_046,0.05,0.28639695711595625,benign,0,0.05
7,host_047,0.41011888657513756,0.9765628528872698,compromised,1,0.5898811134248625
7,host_048,0.05,0.28639695711595625,benign,0,0.05
7,host_049,0.999,0.011407757737461145,compromised,1,0.0010000000000000009
8,host_000,0.25388210917634674,0.8173733401330416,benign,0,0.25388210917634674
8,host_001,0.05,0.28639695711595625,suspicious,0,0.05
8,host_002,0.19861106727771372,0.7191415169350568,benign,0,0.19861106727771372
8,host_003,0.05,0.28639695711595625,benign,0,0.05
8,host_004,0.98951,0.08402430226459584,compromised,1,0.01049
8,host_005,0.1739694877515014,0.6667052246345279,benign,0,0.1739694877515014
8,host_006,0.05,0.28639695711595625,benign,0,0.05
8,host_007,0.05,0.28639695711595625,benign,0,0.05
8,host_008,0.05,0.28639695711595625,benign,0,0.05
8,host_009,0.05,0.28639695711595625,benign,0,0.05
8,host_010,0.05,0.28639695711595625,benign,0,0.05
8,host_011,0.4042082742387522,0.9733591103885904,compromised,1,0.5957917257612477
8,host_012,0.05,0.28639695711595625,benign,0,0.05
8,host_013,0.4559876890225644,0.9944035180817264,compromised,1,0.5440123109774355
8,host_014,0.4320906627453531,0.986652294742075,benign,0,0.4320906627453531
