event_id,delivery_time,generated_time,host_id,event_type,event_score,is_synthetic_flood,belief_before,belief_after,belief_delta,entropy_before,entropy_after,entropy_delta
flood_event_001997,3,3,host_032,low_value_network_alert,0.05282531498197092,True,0.010796000000000002,0.001,-0.009796000000000003,0.08602510288300606,0.011407757737461138,-0.07461734514554492
flood_event_007921,3,3,host_035,low_value_network_alert,0.06671655640291803,True,0.010400000000000001,0.001,-0.009400000000000002,0.08343337126816652,0.011407757737461138,-0.07202561353070538
event_000016,3,3,host_038,endpoint_alert,0.8518884008501613,False,0.0019751,0.3949472002125403,0.3929721002125403,0.020590670221645797,0.9679180510537702,0.9473273808321243
flood_event_006181,3,3,host_038,low_value_network_alert,0.17434285119133547,True,0.3949472002125403,0.35494720021254034,-0.03999999999999998,0.9679180510537702,0.9384088878517367,-0.02950916320203345
flood_event_009509,3,3,host_038,low_value_network_alert,0.09453614777725983,True,0.35494720021254034,0.31494720021254036,-0.03999999999999998,0.9384088878517367,0.8988018522483693,-0.039607035603367424
flood_event_008048,3,3,host_040,low_value_network_alert,0.06618698078868435,True,0.0019751,0.001,-0.0009751,0.020590670221645797,0.011407757737461138,-0.009182912484184659
flood_event_011587,3,3,host_042,low_value_network_alert,0.23398814602661755,True,0.05,0.010000000000000002,-0.04,0.28639695711595625,0.0807931358959112,-0.20560382122004506
flood_event_005629,3,3,host_046,low_value_network_alert,0.10388734224507282,True,0.00149,0.001,-0.00049,0.016139816562729933,0.011407757737461138,-0.004732058825268795
flood_event_002247,3,3,host_047,low_value_network_alert,0.12151964204461517,True,0.011188040000000002,0.001,-0.010188040000000002,0.08857004237723923,0.011407757737461138,-0.07716228463977809
flood_event_001090,3,3,host_048,low_value_network_alert,0.24351860519949445,True,0.00149,0.001,-0.00049,0.016139816562729933,0.011407757737461138,-0.004732058825268795
event_000017,3,3,host_049,network_alert,0.9056571479329288,False,0.7037588913025302,0.999,0.2952411086974698,0.8766474083392422,0.011407757737461145,-0.865239650601781
flood_event_007206,3,3,host_049,low_value_network_alert,0.2042024652445548,True,0.999,0.959,-0.040000000000000036,0.011407757737461145,0.24685851466035832,0.2354507569228972
flood_event_001172,4,4,host_000,low_value_network_alert,0.06327965580865491,True,0.010796000000000002,0.001,-0.009796000000000003,0.08602510288300606,0.011407757737461138,-0.07461734514554492
flood_event_005039,4,4,host_000,low_value_network_alert,0.19275122269128547,True,0.001,0.001,0.0,0.011407757737461138,0.011407757737461138,0.0
flood_event_003908,4,4,host_001,low_value_network_alert,0.1818655355528505,True,0.00149,0.001,-0.00049,0.016139816562729933,0.011407757737461138,-0.004732058825268795
flood_event_010900,4,4,host_001,low_value_network_alert,0.19629311206537525,True,0.001,0.001,0.0,0.011407757737461138,0.011407757737461138,0.0
event_000018,4,4,host_002,auth_alert,0.2988285844648209,False,0.010400000000000001,0.16510714611620522,0.15470714611620523,0.08343337126816652,0.6463886637675629,0.5629552924993964
flood_event_009475,4,4,host_003,low_value_network_alert,0.12898886698160833,True,0.002455349,0.001,-0.0014553489999999999,0.02482549015519111,0.011407757737461138,-0.01341773241772997
event_000019,4,4,host_004,endpoint_alert,0.8302860118660041,False,0.9499099999999999,0.999,0.04909000000000008,0.28677914765328905,0.011407757737461145,-0.2753713899158279
flood_event_009243,4,4,host_009,low_value_network_alert,0.09379806083833903,True,0.010796000000000002,0.001,-0.009796000000000003,0.08602510288300606,0.011407757737461138,-0.07461734514554492
flood_event_004221,4,4,host_013,low_value_network_alert,0.13255097020727724,True,0.011576159600000002,0.001,-0.010576159600000003,0.09106978265949668,0.011407757737461138,-0.07966202492203554
flood_event_003224,4,4,host_014,low_value_network_alert,0.2021254464222233,True,0.05,0.010000000000000002,-0.04,0.28639695711595625,0.0807931358959112,-0.20560382122004506
flood_event_004581,4,4,host_014,low_value_network_alert,0.16566169038373468,True,0.010000000000000002,0.001,-0.009000000000000001,0.0807931358959112,0.011407757737461138,-0.06938537815845006
flood_event_006684,4,4,host_014,low_value_network_alert,0.17689335223181613,True,0.001,0.001,0.0,0.011407757737461138,0.011407757737461138,0.0
flood_event_009420,4,4,host_014,low_value_network_alert,0.1338396492838597,True,0.001,0.001,0.0,0.011407757737461138,0.011407757737461138,0.0
flood_event_007569,4,4,host_017,low_value_network_alert,0.13245362389785673,True,0.010400000000000001,0.001,-0.009400000000000002,0.08343337126816652,0.011407757737461138,-0.07202561353070538
flood_event_001992,4,4,host_018,low_value_network_alert,0.06436697394672174,True,0.010400000000000001,0.001,-0.009400000000000002,0.08343337126816652,0.011407757737461138,-0.07202561353070538
flood_event_002252,4,4,host_019,low_value_network_alert,0.12949481673812965,True,0.30881569251668656,0.2688156925166866,-0.03999999999999998,0.8918016455729116,0.8397600915874166,-0.05204155398549504
flood_event_000931,4,4,host_023,low_value_network_alert,0.15535464627246154,True,0.00149,0.001,-0.00049,0.016139816562729933,0.011407757737461138,-0.004732058825268795
event_000020,4,4,host_027,auth_alert,0.308459206534576,False,0.00149,0.158604801633644,0.157114801633644,0.016139816562729933,0.6309613249687704,0.6148215084060406
flood_event_010361,4,4,host_027,low_value_network_alert,0.05538443971153062,True,0.158604801633644,0.11860480163364398,-0.04000000000000001,0.6309613249687704,0.5253370689323853,-0.10562425603638514
flood_event_010941,4,4,host_028,low_value_network_alert,0.21531401136201145,True,0.05,0.010000000000000002,-0.04,0.28639695711595625,0.0807931358959112,-0.20560382122004506
flood_event_009806,4,4,host_029,low_value_network_alert,0.11760931413184915,True,0.0019751,0.001,-0.0009751,0.020590670221645797,0.011407757737461138,-0.009182912484184659
event_000021,4,4,host_031,endpoint_alert,0.7495795735961707,False,0.7125652990577728,0.999,0.2864347009422272,0.8653843845240479,0.011407757737461145,-0.8539766267865867
flood_event_001896,4,4,host_031,low_value_network_alert,0.08070433618623979,True,0.999,0.959,-0.040000000000000036,0.011407757737461145,0.24685851466035832,0.2354507569228972
flood_event_007480,4,4,host_032,low_value_network_alert,0.07668401414611244,True,0.00149,0.001,-0.00049,0.016139816562729933,0.011407757737461138,-0.004732058825268795
flood_event_003855,4,4,host_035,low_value_network_alert,0.20586833019604406,True,0.00149,0.001,-0.00049,0.016139816562729933,0.011407757737461138,-0.004732058825268795
event_000022,4,4,host_036,auth_alert,0.6899630510196705,False,0.9409108999999999,0.999,0.058089100000000116,0.32381832361403534,0.011407757737461145,-0.3124105658765742
flood_event_011493,4,4,host_036,low_value_network_alert,0.08789399671564098,True,0.999,0.959,-0.040000000000000036,0.011407757737461145,0.24685851466035832,0.2354507569228972
event_000023,4,4,host_038,endpoint_alert,0.6187165655724857,False,0.31229772821041496,0.6469768696035363,0.3346791413931213,0.8958080102748001,0.936739026840826,0.040931016566025935
flood_event_006535,4,4,host_041,low_value_network_alert,0.07914677340951307,True,0.010796000000000002,0.001,-0.009796000000000003,0.08602510288300606,0.011407757737461138,-0.07461734514554492
flood_event_009325,4,4,host_041,low_value_network_alert,0.20652020255302597,True,0.001,0.001,0.0,0.011407757737461138,0.011407757737461138,0.0
flood_event_004605,4,4,host_043,low_value_network_alert,0.12616194113040405,True,0.05,0.010000000000000002,-0.04,0.28639695711595625,0.0807931358959112,-0.20560382122004506
flood_event_006653,4,4,host_043,low_value_network_alert,0.08497207895346132,True,0.010000000000000002,0.001,-0.009000000000000001,0.0807931358959112,0.011407757737461138,-0.06938537815845006
flood_event_002281,4,4,host_047,low_value_network_alert,0.21270530991610792,True,0.00149,0.001,-0.00049,0.016139816562729933,0.011407757737461138,-0.004732058825268795
event_000024,5,5,host_004,endpoint_alert,0.9258774147665718,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
flood_event_007183,5,5,host_009,low_value_network_alert,0.23352078735755577,True,0.00149,0.001,-0.00049,0.016139816562729933,0.011407757737461138,-0.004732058825268795
flood_event_008513,5,5,host_010,low_value_network_alert,0.10310635254870748,True,0.05,0.010000000000000002,-0.04,0.28639695711595625,0.0807931358959112,-0.20560382122004506
flood_event_000200,5,5,host_011,low_value_network_alert,0.23368837910311085,True,0.0019751,0.001,-0.0009751,0.020590670221645797,0.011407757737461138,-0.009182912484184659
flood_event_006069,5,5,host_015,low_value_network_alert,0.2029693624791641,True,0.0019751,0.001,-0.0009751,0.020590670221645797,0.011407757737461138,-0.009182912484184659
flood_event_005236,5,5,host_017,low_value_network_alert,0.21699087483197513,True,0.00149,0.001,-0.00049,0.016139816562729933,0.011407757737461138,-0.004732058825268795
flood_event_002483,5,5,host_018,low_value_network_alert,0.11365011092368066,True,0.00149,0.001,-0.00049,0.016139816562729933,0.011407757737461138,-0.004732058825268795
flood_event_003335,5,5,host_018,low_value_network_alert,0.11413605209650386,True,0.001,0.001,0.0,0.011407757737461138,0.011407757737461138,0.0
event_000025,5,5,host_021,endpoint_alert,0.8034652201354012,False,0.5859230045997891,0.9667893096336394,0.3808663050338503,0.9785917454156687,0.21024616599211127,-0.7683455794235574
flood_event_004319,5,5,host_022,low_value_network_alert,0.05289282292039457,True,0.00293079551,0.001,-0.00193079551,0.028883197323233772,0.011407757737461138,-0.017475439585772634
flood_event_007971,5,5,host_025,low_value_network_alert,0.19029978903683156,True,0.011960398004000002,0.001,-0.010960398004000001,0.0935258107949696,0.011407757737461138,-0.08211805305750847
event_000026,5,5,host_027,network_alert,0.6769137453877729,False,0.11791875361730754,0.40714718996425076,0.28922843634694323,0.5233486489593634,0.9749781972884205,0.4516295483290571
flood_event_005422,5,5,host_027,low_value_network_alert,0.2311641904342701,True,0.40714718996425076,0.3671471899642508,-0.03999999999999998,0.9749781972884205,0.9484564171246537,-0.026521780163766828
flood_event_011197,5,5,host_028,low_value_network_alert,0.08144570052401082,True,0.010400000000000001,0.001,-0.009400000000000002,0.08343337126816652,0.011407757737461138,-0.07202561353070538
flood_event_008914,5,5,host_029,low_value_network_alert,0.13011348146123727,True,0.00149,0.001,-0.00049,0.016139816562729933,0.011407757737461138,-0.004732058825268795
flood_event_008655,5,5,host_030,low_value_network_alert,0.0896543686651083,True,0.010796000000000002,0.001,-0.009796000000000003,0.08602510288300606,0.011407757737461138,-0.07461734514554492
flood_event_011345,5,5,host_030,low_value_network_alert,0.18630579071512451,True,0.001,0.001,0.0,0.011407757737461138,0.011407757737461138,0.0
event_000027,5,5,host_031,auth_alert,0.8757719387431422,False,0.9499099999999999,0.999,0.04909000000000008,0.28677914765328905,0.011407757737461145,-0.2753713899158279
flood_event_007454,5,5,host_033,low_value_network_alert,0.1785029053637531,True,0.05,0.010000000000000002,-0.04,0.28639695711595625,0.0807931358959112,-0.20560382122004506
flood_event_008342,5,5,host_033,low_value_network_alert,0.2091538279253764,True,0.010000000000000002,0.001,-0.009000000000000001,0.0807931358959112,0.011407757737461138,-0.06938537815845006
flood_event_011215,5,5,host_033,low_value_network_alert,0.22049572353153746,True,0.001,0.001,0.0,0.011407757737461138,0.011407757737461138,0.0
flood_event_009287,5,5,host_039,low_value_network_alert,0.15214222667957747,True,0.011960398004000002,0.001,-0.010960398004000001,0.0935258107949696,0.011407757737461138,-0.08211805305750847
flood_event_005595,5,5,host_040,low_value_network_alert,0.07345790288335843,True,0.0019751,0.001,-0.0009751,0.020590670221645797,0.011407757737461138,-0.009182912484184659
flood_event_001098,5,5,host_045,low_value_network_alert,0.15244859422132542,True,0.14580225280823852,0.10580225280823852,-0.04000000000000001,0.5992349702510666,0.487122973715466,-0.11211199653560067
flood_event_004699,5,5,host_048,low_value_network_alert,0.18359041828455608,True,0.0019751,0.001,-0.0009751,0.020590670221645797,0.011407757737461138,-0.009182912484184659
event_000028,5,5,host_049,network_alert,0.9037129922745853,False,0.9409108999999999,0.999,0.058089100000000116,0.32381832361403534,0.011407757737461145,-0.3124105658765742
flood_event_008193,6,6,host_002,low_value_network_alert,0.1245012514113728,True,0.16281651390849272,0.12281651390849271,-0.04000000000000001,0.6410051739223676,0.5374030211842007,-0.10360215273816686
event_000029,6,6,host_004,auth_alert,0.8499880483154005,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
flood_event_003787,6,6,host_004,low_value_network_alert,0.2462367544381637,True,0.999,0.959,-0.040000000000000036,0.011407757737461145,0.24685851466035832,0.2354507569228972
flood_event_001879,6,6,host_005,low_value_network_alert,0.08301572041756247,True,0.002455349,0.001,-0.0014553489999999999,0.02482549015519111,0.011407757737461138,-0.01341773241772997
