event_id,delivery_time,generated_time,host_id,event_type,event_score,is_synthetic_flood,belief_before,belief_after,belief_delta,entropy_before,entropy_after,entropy_delta
event_001256,64,64,host_002,auth_alert,0.9139733360557956,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_001257,64,64,host_004,auth_alert,0.8900870805744477,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_001258,64,64,host_005,auth_alert,0.9377502635436717,False,0.8373237419269975,0.999,0.16167625807300245,0.6406737438802221,0.011407757737461145,-0.629265986142761
event_001259,64,64,host_011,endpoint_alert,0.936832159293253,False,0.9524895573551,0.999,0.04651044264490001,0.27572585701475005,0.011407757737461145,-0.2643180992772889
event_001263,64,64,host_024,endpoint_alert,0.8886756275154385,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_001264,64,64,host_026,endpoint_alert,0.6542904550455259,False,0.943464661781549,0.999,0.055535338218451025,0.31353512900247904,0.011407757737461145,-0.3021273712650179
event_001265,64,64,host_027,endpoint_alert,0.6202012452591965,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_001267,64,64,host_030,endpoint_alert,0.7361947711507963,False,0.96160561349,0.999,0.037394386510000044,0.23488144980763456,0.011407757737461145,-0.22347369207017342
event_001270,64,64,host_035,network_alert,0.8086128840953474,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_001273,64,64,host_046,auth_alert,0.8933304116551631,False,0.9345300151637335,0.999,0.06446998483626654,0.34878644763509764,0.011407757737461145,-0.3373786898976365
event_001278,65,65,host_005,endpoint_alert,0.8722852737207383,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_001279,65,65,host_006,network_alert,0.7140942812791345,False,0.970813751,0.999,0.028186248999999997,0.19029437640122285,0.011407757737461145,-0.1788866186637617
event_001283,65,65,host_015,endpoint_alert,0.8482784289091521,False,0.970813751,0.999,0.028186248999999997,0.19029437640122285,0.011407757737461145,-0.1788866186637617
event_001284,65,65,host_016,auth_alert,0.9321168039239475,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_001285,65,65,host_017,endpoint_alert,0.6754069479202597,False,0.9524895573551,0.999,0.04651044264490001,0.27572585701475005,0.011407757737461145,-0.2643180992772889
event_001289,65,65,host_024,endpoint_alert,0.6164700652756803,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_001291,65,65,host_027,endpoint_alert,0.6116534518163314,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_001292,65,65,host_028,network_alert,0.8557499802104943,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_001298,65,65,host_038,auth_alert,0.6990163402416808,False,0.9256847150120961,0.999,0.07331528498790385,0.38182491227499304,0.011407757737461145,-0.3704171545375319
event_001301,65,65,host_042,network_alert,0.6443095373160362,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
